,index,winery,vintage,points,cities,MarchLowTemp,MarchHighTemp,MarchAvgTemp,MarchPrecip,MarchCloudiness,MarchHumidity,AprilLowTemp,AprilHighTemp,AprilAvgTemp,AprilPrecip,AprilCloudiness,AprilHumidity,MayLowTemp,MayHighTemp,MayAvgTemp,MayPrecip,MayCloudiness,MayHumidity,JuneLowTemp,JuneHighTemp,JuneAvgTemp,JunePrecip,JuneCloudiness,JuneHumidity,JulyLowTemp,JulyHighTemp,JulyAvgTemp,JulyPrecip,JulyCloudiness,JulyHumidity,AugLowTemp,AugHighTemp,AugAvgTemp,AugPrecip,AugCloudiness,AugHumidity
13,19,Lava Cap,2013,92,Placerville,39.70967742,60.06451613,52.38709677,4.6,26.12903226,64.32258065,42.53333333,67.7,59.33333333,1.4,12.13333333,57.93333333,45.58064516,74.48387097,66.06451613,1.4,14.4516129,52.03225806,52.46666667,83.33333333,75.36666667,1,10.1,47.4,55.41935484,90.61290323,81.41935484,0,2.806451613,41.29032258,51.5483871,86.38709677,76.12903226,0.2,3.35483871,47.61290323
14,20,Lava Cap,2014,88,Placerville,40.51612903,58.03225806,51.19354839,8.5,31.06451613,68.70967742,41.2,64.53333333,57.1,3.5,20.03333333,65.9,46.48387097,74.48387097,66.16129032,0.3,14.96774194,50.74193548,50.03333333,84.36666667,75.73333333,0,4.5,41.96666667,56.74193548,91,81.4516129,0.1,9.225806452,43.80645161,54.4516129,86.38709677,76.93548387,0,7.032258065,48.16129032
15,21,Lava Cap,2014,90,Placerville,40.51612903,58.03225806,51.19354839,8.5,31.06451613,68.70967742,41.2,64.53333333,57.1,3.5,20.03333333,65.9,46.48387097,74.48387097,66.16129032,0.3,14.96774194,50.74193548,50.03333333,84.36666667,75.73333333,0,4.5,41.96666667,56.74193548,91,81.4516129,0.1,9.225806452,43.80645161,54.4516129,86.38709677,76.93548387,0,7.032258065,48.16129032
16,22,Lava Cap,2014,92,Placerville,40.51612903,58.03225806,51.19354839,8.5,31.06451613,68.70967742,41.2,64.53333333,57.1,3.5,20.03333333,65.9,46.48387097,74.48387097,66.16129032,0.3,14.96774194,50.74193548,50.03333333,84.36666667,75.73333333,0,4.5,41.96666667,56.74193548,91,81.4516129,0.1,9.225806452,43.80645161,54.4516129,86.38709677,76.93548387,0,7.032258065,48.16129032
17,23,Lava Cap,2015,92,Placerville,41.93548387,61.22580645,53.83870968,2.7,29.06451613,66.93548387,42.23333333,63.66666667,56.5,4.8,24.86666667,63.8,44.09677419,69.35483871,62.48387097,1.1,22.77419355,65.09677419,56.2,86.26666667,77.63333333,0,9.433333333,44.4,56.64516129,87.19354839,78.93548387,0,6.322580645,46.06451613,55.90322581,87.61290323,78,0,8.548387097,45.12903226
18,24,Lynmar,2009,92,Sebastopol,43.87096774,60.38709677,53.93548387,3.3,23.87096774,71.25806452,45.73333333,64.76666667,58.36666667,0.6,15.13333333,61.6,50.06451613,70.38709677,64.61290323,1.1,20.16129032,65.16129032,52.86666667,72.86666667,68.03333333,0.1,16.76666667,64.9,55.25806452,78.38709677,72.35483871,0,3.032258065,58.32258065,56.38709677,78.32258065,71.80645161,0,5.258064516,60.06451613
19,25,Lynmar,2010,93,Sebastopol,42.41935484,59.83870968,53.06451613,3,27.74193548,72.35483871,43,60.33333333,54.8,4.9,27.73333333,72.16666667,45.90322581,63.90322581,58.90322581,2,23.35483871,67.4516129,53.43333333,74.2,68.63333333,0,12.43333333,60.7,53.09677419,77,70.64516129,0,2.258064516,61.70967742,49.64516129,80.06451613,71.16129032,0,6.258064516,66.38709677
20,26,Lynmar,2010,92,Sebastopol,42.41935484,59.83870968,53.06451613,3,27.74193548,72.35483871,43,60.33333333,54.8,4.9,27.73333333,72.16666667,45.90322581,63.90322581,58.90322581,2,23.35483871,67.4516129,53.43333333,74.2,68.63333333,0,12.43333333,60.7,53.09677419,77,70.64516129,0,2.258064516,61.70967742,49.64516129,80.06451613,71.16129032,0,6.258064516,66.38709677
21,27,Lynmar,2010,95,Sebastopol,42.41935484,59.83870968,53.06451613,3,27.74193548,72.35483871,43,60.33333333,54.8,4.9,27.73333333,72.16666667,45.90322581,63.90322581,58.90322581,2,23.35483871,67.4516129,53.43333333,74.2,68.63333333,0,12.43333333,60.7,53.09677419,77,70.64516129,0,2.258064516,61.70967742,49.64516129,80.06451613,71.16129032,0,6.258064516,66.38709677
22,28,Lynmar,2011,90,Sebastopol,39.4516129,57.32258065,51.19354839,10.6,49.64516129,85.61290323,40.7,64.1,56.96666667,0.5,31,73.26666667,42.58064516,66,59.51612903,1.4,24.29032258,72.4516129,49.5,71.53333333,65.56666667,1.6,21,73.4,52.90322581,76.67741935,70.4516129,0,7.129032258,70.48387097,52.4516129,77.03225806,70.06451613,0,2.677419355,69.12903226
23,29,Lynmar,2011,88,Sebastopol,39.4516129,57.32258065,51.19354839,10.6,49.64516129,85.61290323,40.7,64.1,56.96666667,0.5,31,73.26666667,42.58064516,66,59.51612903,1.4,24.29032258,72.4516129,49.5,71.53333333,65.56666667,1.6,21,73.4,52.90322581,76.67741935,70.4516129,0,7.129032258,70.48387097,52.4516129,77.03225806,70.06451613,0,2.677419355,69.12903226
24,30,Lynmar,2012,93,Sebastopol,39.51612903,57.87096774,51.16129032,9.2,47.38709677,78.83870968,42.43333333,64.16666667,57.5,2,25.63333333,75.9,45.51612903,70.35483871,63.67741935,0.4,12.06451613,69.32258065,49.33333333,74.2,67.93333333,0.1,11.36666667,66.66666667,51.90322581,77.03225806,69.77419355,0,6.806451613,70.83870968,53.4516129,78.96774194,70.77419355,0,5.419354839,66.70967742
25,31,Lynmar,2012,94,Sebastopol,39.51612903,57.87096774,51.16129032,9.2,47.38709677,78.83870968,42.43333333,64.16666667,57.5,2,25.63333333,75.9,45.51612903,70.35483871,63.67741935,0.4,12.06451613,69.32258065,49.33333333,74.2,67.93333333,0.1,11.36666667,66.66666667,51.90322581,77.03225806,69.77419355,0,6.806451613,70.83870968,53.4516129,78.96774194,70.77419355,0,5.419354839,66.70967742
26,32,Lynmar,2012,91,Sebastopol,39.51612903,57.87096774,51.16129032,9.2,47.38709677,78.83870968,42.43333333,64.16666667,57.5,2,25.63333333,75.9,45.51612903,70.35483871,63.67741935,0.4,12.06451613,69.32258065,49.33333333,74.2,67.93333333,0.1,11.36666667,66.66666667,51.90322581,77.03225806,69.77419355,0,6.806451613,70.83870968,53.4516129,78.96774194,70.77419355,0,5.419354839,66.70967742
27,33,Lynmar,2013,93,Sebastopol,41.77419355,64.03225806,55.74193548,1.4,29.12903226,71.87096774,45.2,71.23333333,63.06666667,0.8,15.63333333,63.63333333,46.87096774,74.38709677,66.64516129,0.3,14.80645161,61.32258065,52.3,77.66666667,71.1,1.5,18.7,64.23333333,53.83870968,79.48387097,72.38709677,0,4.612903226,66.41935484,53.58064516,78.74193548,70.83870968,0,7.161290323,69.35483871
28,34,Lynmar,2013,94,Sebastopol,41.77419355,64.03225806,55.74193548,1.4,29.12903226,71.87096774,45.2,71.23333333,63.06666667,0.8,15.63333333,63.63333333,46.87096774,74.38709677,66.64516129,0.3,14.80645161,61.32258065,52.3,77.66666667,71.1,1.5,18.7,64.23333333,53.83870968,79.48387097,72.38709677,0,4.612903226,66.41935484,53.58064516,78.74193548,70.83870968,0,7.161290323,69.35483871
29,35,Lynmar,2013,93,Sebastopol,41.77419355,64.03225806,55.74193548,1.4,29.12903226,71.87096774,45.2,71.23333333,63.06666667,0.8,15.63333333,63.63333333,46.87096774,74.38709677,66.64516129,0.3,14.80645161,61.32258065,52.3,77.66666667,71.1,1.5,18.7,64.23333333,53.83870968,79.48387097,72.38709677,0,4.612903226,66.41935484,53.58064516,78.74193548,70.83870968,0,7.161290323,69.35483871
30,36,Lynmar,2013,95,Sebastopol,41.77419355,64.03225806,55.74193548,1.4,29.12903226,71.87096774,45.2,71.23333333,63.06666667,0.8,15.63333333,63.63333333,46.87096774,74.38709677,66.64516129,0.3,14.80645161,61.32258065,52.3,77.66666667,71.1,1.5,18.7,64.23333333,53.83870968,79.48387097,72.38709677,0,4.612903226,66.41935484,53.58064516,78.74193548,70.83870968,0,7.161290323,69.35483871
31,37,Lynmar,2014,94,Sebastopol,44.29032258,64.22580645,56.70967742,5,38.03225806,73.83870968,44.53333333,69.36666667,61.4,1,23.36666667,70.43333333,48.29032258,75.61290323,67.96774194,0.1,16.06451613,60.74193548,50.96666667,79.63333333,72.26666667,0,6.7,61.76666667,55.38709677,81.19354839,73.90322581,0,13.25806452,67,55.25806452,79.19354839,71.5483871,0.1,10.12903226,70.09677419
32,38,Lynmar,2014,93,Sebastopol,44.29032258,64.22580645,56.70967742,5,38.03225806,73.83870968,44.53333333,69.36666667,61.4,1,23.36666667,70.43333333,48.29032258,75.61290323,67.96774194,0.1,16.06451613,60.74193548,50.96666667,79.63333333,72.26666667,0,6.7,61.76666667,55.38709677,81.19354839,73.90322581,0,13.25806452,67,55.25806452,79.19354839,71.5483871,0.1,10.12903226,70.09677419
33,39,Lynmar,2014,95,Sebastopol,44.29032258,64.22580645,56.70967742,5,38.03225806,73.83870968,44.53333333,69.36666667,61.4,1,23.36666667,70.43333333,48.29032258,75.61290323,67.96774194,0.1,16.06451613,60.74193548,50.96666667,79.63333333,72.26666667,0,6.7,61.76666667,55.38709677,81.19354839,73.90322581,0,13.25806452,67,55.25806452,79.19354839,71.5483871,0.1,10.12903226,70.09677419
34,40,Lynmar,2015,95,Sebastopol,44.64516129,67.19354839,58.5483871,0.4,29.25806452,72,43.16666667,67.56666667,59.66666667,1.7,23.43333333,68.43333333,44.96774194,68.32258065,62,0.1,35.96774194,75.70967742,51.56666667,78.93333333,71.9,0.4,12.26666667,66.46666667,55.06451613,80.35483871,73.61290323,0.4,15.09677419,68.64516129,54.93548387,81.06451613,73.22580645,0,22.64516129,68.67741935
35,41,Bishop's Peak,2009,89,Paso Robles,41.87096774,67.4516129,57.74193548,1.1,16.06451613,61.61290323,43.13333333,72.3,62.83333333,0.4,12.8,51.3,51.25806452,84.09677419,74.77419355,0.1,9.516129032,46.64516129,51.9,82.3,74.1,0.1,13.73333333,52.2,59.22580645,95.51612903,85.80645161,0,2.387096774,32.51612903,57.93548387,92.16129032,81.93548387,0.1,4.516129032,36.80645161
36,42,Bishop's Peak,2009,89,Paso Robles,41.87096774,67.4516129,57.74193548,1.1,16.06451613,61.61290323,43.13333333,72.3,62.83333333,0.4,12.8,51.3,51.25806452,84.09677419,74.77419355,0.1,9.516129032,46.64516129,51.9,82.3,74.1,0.1,13.73333333,52.2,59.22580645,95.51612903,85.80645161,0,2.387096774,32.51612903,57.93548387,92.16129032,81.93548387,0.1,4.516129032,36.80645161
37,43,Bishop's Peak,2011,86,Paso Robles,39.87096774,61.19354839,53.38709677,6.3,43.4516129,79.35483871,41.83333333,70.13333333,61.2,0.3,17.3,63,46.06451613,71.35483871,63.77419355,0.7,13.87096774,56.4516129,53.93333333,75.6,68.83333333,0.9,11.86666667,59.03333333,58.41935484,83.35483871,75.58064516,0.1,1.612903226,51.70967742,59.35483871,84.90322581,77.25806452,0,2.548387097,45.41935484
38,44,Bishop's Peak,2012,87,Paso Robles,39.4516129,62.48387097,54,1.9,24.09677419,67.58064516,44.1,68.83333333,60.86666667,1.1,15.33333333,62.53333333,50.64516129,77.51612903,69.58064516,0,5.129032258,49.67741935,53.83333333,79.86666667,72.46666667,0,1.1,49.56666667,57.32258065,82.03225806,74.03225806,0.1,3.903225806,54.70967742,62.06451613,87.64516129,79.12903226,0,2.677419355,44.09677419
39,45,Bishop's Peak,2013,86,Paso Robles,44.19354839,69.70967742,59.87096774,0.7,24.25806452,57.51612903,46.73333333,74.3,65.56666667,0.1,5.8,53.53333333,51.58064516,78.77419355,71.16129032,0,9.516129032,46.5483871,57.36666667,83.93333333,76.5,0,7.1,48.3,59.67741935,86.19354839,77.51612903,0.2,5.032258065,49.06451613,59.58064516,85.64516129,77.22580645,0,2.35483871,48.16129032
40,46,Bishop's Peak,2015,88,Paso Robles,46.77419355,71.09677419,61.87096774,0.4,18.51612903,55.22580645,45.8,70.16666667,62,0.3,19.56666667,56.2,47.77419355,70.83870968,63.5483871,0.2,17.5483871,65.4516129,57.6,83.3,75.96666667,0.1,7.766666667,50.13333333,59.87096774,82.77419355,75.32258065,1.5,8.903225806,59.48387097,61.64516129,86.67741935,78.09677419,0,7.419354839,55.06451613
41,47,Chimney Rock,2009,95,Napa,45.41935484,62.77419355,55.90322581,2.8,24.03225806,71.90322581,47.16666667,68.83333333,61.26666667,1.5,15.63333333,60.83333333,52.58064516,76.16129032,69.06451613,1.4,19.32258065,60.96774194,55.5,78.56666667,71.73333333,0.3,16.06666667,60.16666667,57.38709677,85.67741935,77.06451613,0,3.967741935,52.29032258,59.09677419,85.4516129,76.74193548,0,4.903225806,53.90322581
42,48,Chimney Rock,2012,93,Napa,42.35483871,59.16129032,52.83870968,9.2,42.64516129,77.61290323,45.7,66.56666667,59.7,2.9,24.83333333,74.33333333,49.29032258,73.51612903,66.25806452,0.3,11.32258065,64.58064516,53.6,78.1,70.86666667,0.1,7.566666667,60.9,55.83870968,81.12903226,72.70967742,0,4.032258065,65,56.93548387,83.29032258,73.90322581,0,4.580645161,60.38709677
43,54,Lawer,2009,85,Saint Helena,41.12903226,62.77419355,54.41935484,4.9,28.83870968,70.64516129,43.36666667,69.4,60.46666667,1.5,18.96666667,57.56666667,49.32258065,78.38709677,69.5483871,1.5,22.38709677,58.09677419,51.73333333,80.5,72.1,0.2,21.73333333,57.26666667,54.32258065,89.51612903,78.96774194,0,4.35483871,47.67741935,54.16129032,88.16129032,77.61290323,0,6.35483871,50.03225806
44,55,Lawer,2009,87,Saint Helena,41.12903226,62.77419355,54.41935484,4.9,28.83870968,70.64516129,43.36666667,69.4,60.46666667,1.5,18.96666667,57.56666667,49.32258065,78.38709677,69.5483871,1.5,22.38709677,58.09677419,51.73333333,80.5,72.1,0.2,21.73333333,57.26666667,54.32258065,89.51612903,78.96774194,0,4.35483871,47.67741935,54.16129032,88.16129032,77.61290323,0,6.35483871,50.03225806
45,56,Lawer,2011,87,Saint Helena,36.64516129,57.48387097,50.09677419,12.6,58.96774194,86.35483871,38.86666667,67,57.5,1.1,35.83333333,70.4,39.70967742,69.19354839,60.22580645,2.2,29.32258065,68.06451613,48.26666667,75.86666667,67.9,3,23.23333333,68.03333333,52.70967742,83.32258065,74.29032258,0,5.806451613,62.41935484,50.38709677,83.67741935,73.16129032,0,1.35483871,59.77419355
46,57,Lawer,2011,89,Saint Helena,36.64516129,57.48387097,50.09677419,12.6,58.96774194,86.35483871,38.86666667,67,57.5,1.1,35.83333333,70.4,39.70967742,69.19354839,60.22580645,2.2,29.32258065,68.06451613,48.26666667,75.86666667,67.9,3,23.23333333,68.03333333,52.70967742,83.32258065,74.29032258,0,5.806451613,62.41935484,50.38709677,83.67741935,73.16129032,0,1.35483871,59.77419355
47,58,Lawer,2012,85,Saint Helena,35.87096774,57.96774194,50.03225806,12.2,50.09677419,78.12903226,39.4,66.63333333,57.7,2.9,29.06666667,73.73333333,43.83870968,75.58064516,66,0.6,14.70967742,62.90322581,48.66666667,80.56666667,71.33333333,0.1,9.9,58.2,51.48387097,84.77419355,74.06451613,0,5.774193548,61.93548387,52.64516129,87.64516129,75.51612903,0,3.612903226,55.96774194
48,59,Lawer,2012,87,Saint Helena,35.87096774,57.96774194,50.03225806,12.2,50.09677419,78.12903226,39.4,66.63333333,57.7,2.9,29.06666667,73.73333333,43.83870968,75.58064516,66,0.6,14.70967742,62.90322581,48.66666667,80.56666667,71.33333333,0.1,9.9,58.2,51.48387097,84.77419355,74.06451613,0,5.774193548,61.93548387,52.64516129,87.64516129,75.51612903,0,3.612903226,55.96774194
49,60,Lawer,2013,87,Saint Helena,39.32258065,66.38709677,56.58064516,1.8,31.70967742,67.70967742,44.1,75.5,65.1,0.7,17.3,56.36666667,46.5483871,79.77419355,69.5483871,0.5,15.58064516,52.93548387,52.2,85.46666667,75.9,0.9,16.56666667,53.96666667,54.12903226,88.41935484,78,0,3.064516129,54.87096774,53.09677419,85.96774194,74.67741935,0,5.548387097,60.06451613
50,61,Lawer,2015,86,Saint Helena,42.32258065,68.90322581,58.5483871,0.4,31.67741935,68.03225806,40.83333333,70.9,60.86666667,1.5,26.9,62.8,42.16129032,73.06451613,63.51612903,0.3,36.51612903,69.5483871,50.76666667,87.46666667,76.5,0.1,13.06666667,55.36666667,53.61290323,87.74193548,77.16129032,0.3,13.22580645,58.22580645,52.70967742,87.96774194,76.29032258,0,18.96774194,59.06451613
51,72,En Garde,2009,94,Kenwood,41.12903226,62.77419355,54.41935484,4.9,28.83870968,70.64516129,43.36666667,69.4,60.46666667,1.5,18.96666667,57.56666667,49.32258065,78.38709677,69.5483871,1.5,22.38709677,58.09677419,51.73333333,80.5,72.1,0.2,21.73333333,57.26666667,54.32258065,89.51612903,78.96774194,0,4.35483871,47.67741935,54.16129032,88.16129032,77.61290323,0,6.35483871,50.03225806
52,73,En Garde,2010,90,Kenwood,38.4516129,62.06451613,53.06451613,4,32.64516129,73.35483871,39.36666667,62.3,54.73333333,6.5,35.13333333,72.83333333,44.12903226,68.61290323,61,2.9,27.61290323,62.61290323,52.56666667,82.6,73.8,0,13.46666667,52.33333333,52.32258065,88.16129032,77.51612903,0,2,51.06451613,47.80645161,88.16129032,74.83870968,0,5.548387097,57.67741935
53,74,En Garde,2012,90,Kenwood,35.87096774,57.96774194,50.03225806,12.2,50.09677419,78.12903226,39.4,66.63333333,57.7,2.9,29.06666667,73.73333333,43.83870968,75.58064516,66,0.6,14.70967742,62.90322581,48.66666667,80.56666667,71.33333333,0.1,9.9,58.2,51.48387097,84.77419355,74.06451613,0,5.774193548,61.93548387,52.64516129,87.64516129,75.51612903,0,3.612903226,55.96774194
54,75,En Garde,2013,93,Kenwood,39.32258065,66.38709677,56.58064516,1.8,31.70967742,67.70967742,44.1,75.5,65.1,0.7,17.3,56.36666667,46.5483871,79.77419355,69.5483871,0.5,15.58064516,52.93548387,52.2,85.46666667,75.9,0.9,16.56666667,53.96666667,54.12903226,88.41935484,78,0,3.064516129,54.87096774,53.09677419,85.96774194,74.67741935,0,5.548387097,60.06451613
55,76,En Garde,2013,91,Kenwood,39.32258065,66.38709677,56.58064516,1.8,31.70967742,67.70967742,44.1,75.5,65.1,0.7,17.3,56.36666667,46.5483871,79.77419355,69.5483871,0.5,15.58064516,52.93548387,52.2,85.46666667,75.9,0.9,16.56666667,53.96666667,54.12903226,88.41935484,78,0,3.064516129,54.87096774,53.09677419,85.96774194,74.67741935,0,5.548387097,60.06451613
56,77,En Garde,2013,88,Kenwood,39.32258065,66.38709677,56.58064516,1.8,31.70967742,67.70967742,44.1,75.5,65.1,0.7,17.3,56.36666667,46.5483871,79.77419355,69.5483871,0.5,15.58064516,52.93548387,52.2,85.46666667,75.9,0.9,16.56666667,53.96666667,54.12903226,88.41935484,78,0,3.064516129,54.87096774,53.09677419,85.96774194,74.67741935,0,5.548387097,60.06451613
57,78,En Garde,2014,90,Kenwood,41.77419355,65.51612903,56.80645161,4.1,41.38709677,71.16129032,42.83333333,72.33333333,62.43333333,1.3,26.83333333,66.26666667,47.25806452,81.03225806,70.4516129,0,20.74193548,51.90322581,50.56666667,87.8,76.83333333,0,5.366666667,51.36666667,55.22580645,89.35483871,78.5483871,0,12.5483871,56.12903226,54.19354839,85.74193548,75.06451613,0.1,10.4516129,60.83870968
58,87,Foyt Family,2009,88,Sebastopol,43.87096774,60.38709677,53.93548387,3.3,23.87096774,71.25806452,45.73333333,64.76666667,58.36666667,0.6,15.13333333,61.6,50.06451613,70.38709677,64.61290323,1.1,20.16129032,65.16129032,52.86666667,72.86666667,68.03333333,0.1,16.76666667,64.9,55.25806452,78.38709677,72.35483871,0,3.032258065,58.32258065,56.38709677,78.32258065,71.80645161,0,5.258064516,60.06451613
59,88,Foyt Family,2009,88,Sebastopol,43.87096774,60.38709677,53.93548387,3.3,23.87096774,71.25806452,45.73333333,64.76666667,58.36666667,0.6,15.13333333,61.6,50.06451613,70.38709677,64.61290323,1.1,20.16129032,65.16129032,52.86666667,72.86666667,68.03333333,0.1,16.76666667,64.9,55.25806452,78.38709677,72.35483871,0,3.032258065,58.32258065,56.38709677,78.32258065,71.80645161,0,5.258064516,60.06451613
60,89,Ferrari-Carano,2009,91,Healdsburg,41.5483871,60.67741935,53.19354839,5.7,26.12903226,70.93548387,44.2,66.6,58.33333333,1.3,15.5,59.56666667,50.4516129,73.67741935,66.58064516,1.8,19.96774194,61.80645161,51.76666667,75.96666667,69.16666667,0.2,18.4,61.63333333,55.87096774,83.80645161,75.90322581,0,2.580645161,52.06451613,55.4516129,82.83870968,73.93548387,0.1,4.967741935,54.61290323
61,90,Ferrari-Carano,2009,87,Healdsburg,41.5483871,60.67741935,53.19354839,5.7,26.12903226,70.93548387,44.2,66.6,58.33333333,1.3,15.5,59.56666667,50.4516129,73.67741935,66.58064516,1.8,19.96774194,61.80645161,51.76666667,75.96666667,69.16666667,0.2,18.4,61.63333333,55.87096774,83.80645161,75.90322581,0,2.580645161,52.06451613,55.4516129,82.83870968,73.93548387,0.1,4.967741935,54.61290323
62,91,Ferrari-Carano,2012,86,Healdsburg,36.51612903,57.77419355,50.22580645,14,47.83870968,78.64516129,39.83333333,65.2,56.83333333,3,25.56666667,74.8,44.19354839,72.87096774,64.16129032,0.5,12.77419355,65.80645161,48.73333333,77,69.23333333,0.2,9.766666667,62.56666667,51.74193548,81.4516129,72.19354839,0,4.419354839,65.77419355,53.22580645,84.03225806,73.48387097,0,3.516129032,60.03225806
